date       time    	Air_Temp	Barometric_Press	Dew_Point	Relative_Humidity	Wind_Dir	Wind_Gust	Wind_Speed
2008_01_11 20:44:35	38.80	30.10	33.60	81.20	132.40	16.00	12.40
2008_01_11 20:48:03	38.90	30.10	33.30	80.00	138.40	30.00	15.00
2008_01_11 20:50:52	39.40	30.10	32.30	75.60	153.60	30.00	12.40
2008_01_11 20:54:20	39.60	30.10	32.70	76.20	150.80	22.00	 9.60
2008_01_11 20:57:09	39.60	30.10	32.40	75.20	149.20	22.00	 8.40
2008_01_11 21:00:36	39.70	30.10	33.50	78.40	100.60	14.00	 8.80
2008_01_11 21:04:25	39.50	30.10	33.90	80.20	102.00	12.00	 9.40
2008_01_11 21:06:53	39.40	30.10	33.50	79.40	104.60	12.00	 9.20
2008_01_11 21:10:41	39.30	30.10	33.00	78.00	100.80	12.00	 8.60
2008_01_11 21:13:09	39.30	30.10	33.10	78.20	101.60	11.00	 7.80
2008_01_11 21:16:58	39.30	30.10	32.90	77.60	96.80	11.00	 4.40
2008_01_11 21:19:26	39.30	30.10	32.90	77.80	94.00	 7.00	 4.20
2008_01_11 21:23:31	39.30	30.10	33.00	78.00	96.60	 6.00	 4.20
2008_01_11 21:25:45	39.30	30.10	32.50	76.40	105.80	 6.00	 3.60
2008_01_11 21:29:52	39.40	30.10	33.00	77.80	167.20	 6.00	 4.20
2008_01_11 21:32:01	39.20	30.10	33.40	79.40	192.00	 7.00	 4.80
2008_01_11 21:36:09	38.90	30.10	33.20	79.60	210.20	 7.00	 3.60
2008_01_11 21:38:18	38.80	30.10	33.20	80.00	201.40	 6.00	 3.20
2008_01_11 21:42:26	38.80	30.10	33.60	81.60	184.00	 4.00	 1.60
2008_01_11 21:44:34	38.70	30.10	33.60	81.60	180.80	 4.00	 2.20
2008_01_11 21:48:43	38.60	30.10	33.50	81.80	169.60	 5.00	 3.40
2008_01_11 21:50:52	38.60	30.10	33.50	81.80	158.40	 6.00	 4.00
2008_01_11 21:54:59	38.60	30.10	33.40	81.60	145.80	 6.00	 3.40
2008_01_11 21:57:08	38.50	30.10	33.40	81.60	145.80	 6.00	 3.60
2008_01_11 22:01:16	38.60	30.10	33.60	82.00	154.80	 6.00	 3.60
2008_01_11 22:04:26	38.60	30.10	34.00	83.40	148.60	 6.00	 3.00
2008_01_11 22:07:32	38.50	30.10	34.00	83.60	150.00	 8.00	 4.40
2008_01_11 22:10:42	38.50	30.10	33.80	83.00	156.20	 8.00	 4.80
2008_01_11 22:13:49	38.50	30.10	33.90	83.60	157.80	 7.00	 3.80
2008_01_11 22:16:58	38.30	30.10	33.80	83.40	159.00	 7.00	 2.20
2008_01_11 22:20:05	38.20	30.10	33.70	83.60	159.60	 5.00	 1.00
2008_01_11 22:23:15	38.20	30.10	33.80	84.00	160.40	 7.00	 2.80
2008_01_11 22:26:22	38.10	30.10	33.70	84.00	161.80	 7.00	 4.80
2008_01_11 22:29:31	38.00	30.10	33.50	83.80	163.00	 6.00	 4.20
2008_01_11 22:32:38	38.00	30.10	33.30	83.20	163.00	 5.00	 3.40
2008_01_11 22:35:48	38.00	30.10	33.40	83.20	163.00	 5.00	 3.20
2008_01_11 22:38:55	38.00	30.10	33.40	83.20	163.00	 4.00	 2.00
2008_01_11 22:42:05	38.00	30.10	33.30	83.00	163.00	 4.00	 0.40
2008_01_11 22:45:14	38.00	30.10	33.30	83.00	163.00	 3.00	 0.00
2008_01_11 22:51:31	37.90	30.10	33.60	84.20	154.00	 4.00	 2.20
2008_01_11 22:54:38	38.00	30.10	33.80	84.80	110.20	 6.00	 4.00
2008_01_11 22:57:47	38.00	30.10	34.10	85.60	90.40	 9.00	 6.20
2008_01_11 23:00:55	38.00	30.10	34.20	86.00	96.40	 9.00	 6.80
2008_01_11 23:04:04	38.00	30.10	34.10	85.80	112.20	 8.00	 6.00
2008_01_11 23:07:12	37.90	30.10	34.00	85.60	121.80	 8.00	 5.80
2008_01_11 23:10:21	37.80	30.10	33.90	85.80	114.40	 8.00	 4.40
2008_01_11 23:13:29	37.60	30.10	33.40	84.80	131.20	 7.00	 5.40
2008_01_11 23:16:37	37.40	30.10	33.30	85.20	138.20	 9.00	 5.20
2008_01_11 23:19:45	37.30	30.10	33.40	85.80	140.40	 9.00	 4.40
2008_01_11 23:22:54	37.30	30.10	33.50	86.00	141.60	 7.00	 4.40
2008_01_11 23:26:02	37.30	30.10	33.40	85.80	142.00	 8.00	 4.80
2008_01_11 23:29:10	37.40	30.10	33.40	85.20	142.20	10.00	 6.60
2008_01_11 23:32:19	37.60	30.10	33.60	85.40	142.20	10.00	 5.80
2008_01_11 23:35:27	37.70	30.10	33.60	85.20	136.60	 9.00	 6.40
2008_01_11 23:38:36	37.90	30.10	33.60	84.60	133.00	11.00	 8.80
2008_01_11 23:41:43	37.90	30.10	33.40	83.60	131.80	11.00	 9.00
2008_01_11 23:44:53	38.00	30.10	33.30	83.20	137.60	11.00	 9.00
2008_01_11 23:48:00	38.00	30.10	33.60	84.00	145.40	11.00	 8.00
2008_01_11 23:51:10	37.90	30.10	33.60	84.20	143.40	11.00	 8.20
2008_01_11 23:54:17	37.80	30.10	33.40	84.00	137.00	10.00	 8.00
2008_01_11 23:57:26	37.70	30.10	33.60	84.80	156.40	 8.00	 5.00
2008_01_12 00:00:33	37.60	30.10	33.40	84.60	161.00	 8.00	 3.80
2008_01_12 00:03:43	37.50	30.10	33.30	84.60	157.40	 9.00	 5.40
2008_01_12 00:06:55	37.40	30.10	33.00	84.20	152.00	 9.00	 5.80
2008_01_12 00:09:57	37.30	30.10	32.90	84.00	157.00	 9.00	 5.00
2008_01_12 00:13:08	37.30	30.10	33.10	84.60	162.40	 7.00	 5.00
2008_01_12 00:16:10	37.30	30.10	33.20	85.20	165.40	 7.00	 3.80
2008_01_12 00:20:22	37.20	30.10	33.10	85.00	163.00	 6.00	 3.80
2008_01_12 00:23:24	37.10	30.10	33.00	85.00	152.20	 6.00	 3.60
2008_01_12 00:26:35	37.00	30.10	32.90	85.00	149.00	 6.00	 1.40
2008_01_12 00:29:38	37.00	30.10	32.90	85.00	149.00	 3.00	 0.00
2008_01_12 00:32:49	37.00	30.10	33.00	85.20	149.00	 3.00	 0.40
2008_01_12 00:35:52	37.20	30.10	33.30	85.80	149.00	 3.00	 1.40
2008_01_12 00:39:03	37.20	30.10	33.30	85.80	149.00	 3.00	 0.40
2008_01_12 00:42:05	37.20	30.10	33.20	85.20	149.00	 4.00	 1.20
2008_01_12 00:45:17	37.20	30.10	33.10	85.00	149.00	 5.00	 3.00
2008_01_12 00:48:19	37.20	30.10	33.10	85.00	197.60	 9.00	 4.00
2008_01_12 00:51:31	37.40	30.10	33.20	84.60	250.40	 9.00	 3.60
2008_01_12 00:54:33	37.50	30.10	33.20	84.40	236.60	 6.00	 2.20
2008_01_12 00:57:44	37.50	30.10	33.10	84.00	227.60	 3.00	 1.00
2008_01_12 01:00:47	37.60	30.10	33.20	84.00	195.80	 4.00	 2.60
2008_01_12 01:03:58	37.50	30.10	33.10	84.00	185.00	 4.00	 3.00
2008_01_12 01:07:01	37.50	30.10	33.10	84.20	184.40	 5.00	 4.00
2008_01_12 01:10:12	37.30	30.10	33.20	84.80	193.40	10.00	 6.60
2008_01_12 01:13:14	37.30	30.10	33.30	85.40	199.60	10.00	 7.00
2008_01_12 01:16:25	37.30	30.10	33.40	85.60	191.60	10.00	 5.40
2008_01_12 01:19:28	37.30	30.10	33.40	85.80	203.40	 8.00	 4.20
2008_01_12 01:22:40	37.30	30.10	33.50	86.00	174.60	 5.00	 3.60
2008_01_12 01:25:42	37.30	30.10	33.40	85.60	142.40	 5.00	 3.00
2008_01_12 01:28:53	37.20	30.10	33.10	85.00	143.00	 5.00	 2.20
2008_01_12 01:31:55	37.20	30.10	33.20	85.20	157.60	 5.00	 2.80
2008_01_12 01:35:07	37.20	30.10	33.20	85.20	179.00	 5.00	 3.60
2008_01_12 01:38:08	37.20	30.10	33.40	85.80	179.00	 4.00	 2.80
2008_01_12 01:41:20	37.30	30.10	33.70	86.80	179.00	 4.00	 1.00
2008_01_12 01:47:34	37.40	30.10	33.90	87.00	196.40	 7.00	 4.80
2008_01_12 01:48:22	37.40	30.10	33.90	87.00	188.60	 7.00	 3.40
2008_01_12 01:53:48	37.30	30.10	33.50	86.00	216.00	 5.00	 3.00
2008_01_12 01:54:36	37.20	30.10	33.50	86.20	216.00	 5.00	 3.00
2008_01_12 02:00:02	37.20	30.10	33.70	87.00	216.00	 5.00	 2.20
2008_01_12 02:00:49	37.10	30.10	33.60	87.00	216.00	 5.00	 2.40
2008_01_12 02:06:16	37.00	30.10	33.50	87.00	216.00	 4.00	 1.00
2008_01_12 02:07:03	37.00	30.10	33.50	87.00	216.00	 4.00	 1.60
2008_01_12 02:12:30	37.00	30.10	33.50	87.00	205.20	 5.00	 3.00
2008_01_12 02:13:16	37.00	30.10	33.50	87.00	205.20	 5.00	 3.00
2008_01_12 02:18:43	36.90	30.10	33.30	86.80	162.00	 5.00	 3.40
2008_01_12 02:19:30	36.90	30.10	33.30	86.60	160.80	 5.00	 3.80
2008_01_12 02:24:57	37.00	30.10	33.40	86.60	163.80	 5.00	 3.00
2008_01_12 02:25:44	37.00	30.10	33.40	86.60	173.00	 5.00	 2.60
2008_01_12 02:31:11	37.10	30.10	33.00	84.80	280.80	 6.00	 5.00
2008_01_12 02:31:58	37.20	30.10	32.90	84.40	282.20	 6.00	 4.60
2008_01_12 02:37:24	37.20	30.10	32.90	84.40	250.80	 6.00	 4.20
2008_01_12 02:38:11	37.20	30.10	32.90	84.40	250.80	 6.00	 4.20
2008_01_12 02:43:38	36.90	30.10	32.90	85.20	250.00	 3.00	 1.80
2008_01_12 02:44:25	36.90	30.10	32.90	85.20	250.00	 3.00	 1.60
2008_01_12 02:49:51	36.90	30.10	32.80	85.00	250.00	 3.00	 1.20
2008_01_12 02:50:39	36.80	30.10	32.80	85.20	250.00	 3.00	 1.20
2008_01_12 02:56:05	36.60	30.10	32.80	86.00	250.00	 3.00	 2.00
2008_01_12 02:56:52	36.60	30.10	32.80	86.20	250.00	 3.00	 2.40
2008_01_12 03:02:19	36.50	30.10	33.00	87.00	248.00	 4.00	 2.60
2008_01_12 03:03:05	36.50	30.20	33.00	87.00	238.00	 5.00	 3.00
2008_01_12 03:08:32	36.60	30.20	32.90	86.60	143.20	 6.00	 4.20
2008_01_12 03:09:19	36.60	30.20	32.90	86.60	143.20	 6.00	 4.20
2008_01_12 03:14:46	36.30	30.20	32.40	85.60	130.00	 7.00	 4.60
2008_01_12 03:15:33	36.30	30.20	32.40	85.80	129.60	 7.00	 4.40
2008_01_12 03:20:59	36.20	30.20	32.40	85.80	122.00	 7.00	 4.80
2008_01_12 03:21:46	36.20	30.20	32.40	86.00	118.60	 7.00	 5.00
2008_01_12 03:27:13	36.00	30.20	32.20	86.00	109.80	 7.00	 5.00
2008_01_12 03:28:00	35.90	30.20	32.20	86.20	109.40	 6.00	 5.00
2008_01_12 03:33:26	35.60	30.20	32.10	87.00	106.60	 5.00	 3.00
2008_01_12 03:34:14	35.60	30.20	32.10	87.00	106.60	 5.00	 3.00
2008_01_12 03:39:40	35.50	30.20	32.10	87.40	112.80	 6.00	 4.60
2008_01_12 03:40:27	35.50	30.20	32.20	87.60	116.00	 6.00	 5.20
2008_01_12 03:45:54	35.60	30.20	32.40	88.00	132.60	 7.00	 6.00
2008_01_12 03:46:40	35.60	30.20	32.40	88.00	134.40	 7.00	 5.80
2008_01_12 03:52:07	35.40	30.10	32.00	87.40	142.60	13.00	 9.60
2008_01_12 03:52:55	35.30	30.10	32.00	87.60	146.40	13.00	11.00
2008_01_12 03:58:21	34.90	30.10	32.00	89.00	160.00	13.00	10.20
2008_01_12 03:59:08	34.90	30.10	32.00	89.20	163.20	13.00	 9.00
2008_01_12 04:04:35	34.80	30.20	32.20	90.00	163.80	11.00	 8.80
2008_01_12 04:05:22	34.80	30.20	32.20	90.00	163.80	11.00	 8.80
2008_01_12 04:10:49	34.70	30.20	32.10	90.00	160.20	10.00	 6.80
2008_01_12 04:11:35	34.70	30.20	32.10	90.00	158.40	10.00	 7.00
2008_01_12 04:17:02	34.60	30.20	32.00	90.00	154.60	10.00	 6.00
2008_01_12 04:17:49	34.60	30.20	32.00	90.00	154.60	 7.00	 5.60
2008_01_12 04:23:16	34.80	30.10	32.20	90.00	157.40	 7.00	 5.60
2008_01_12 04:24:02	34.80	30.10	32.20	90.00	156.60	 7.00	 5.60
2008_01_12 04:29:30	34.90	30.10	32.30	90.00	149.60	 8.00	 6.00
2008_01_12 04:30:16	34.90	30.10	32.30	90.00	149.60	 8.00	 6.00
2008_01_12 04:35:44	34.90	30.10	32.30	90.00	158.00	 8.00	 5.00
2008_01_12 04:36:30	34.90	30.10	32.30	90.00	158.00	 8.00	 4.20
2008_01_12 04:41:58	34.70	30.10	32.10	90.00	147.00	 9.00	 5.60
2008_01_12 04:42:44	34.70	30.10	32.10	90.00	144.20	10.00	 6.40
2008_01_12 04:48:11	34.50	30.10	32.10	90.80	144.00	 7.00	 4.20
2008_01_12 04:48:57	34.40	30.10	32.00	90.80	144.00	 7.00	 4.00
2008_01_12 04:54:25	34.30	30.10	31.60	89.60	142.00	 5.00	 2.60
2008_01_12 04:55:11	34.30	30.10	31.60	89.60	142.00	 5.00	 2.60
2008_01_12 05:00:38	34.40	30.10	31.80	90.00	119.00	 6.00	 4.20
2008_01_12 05:02:24	34.40	30.10	31.80	90.00	118.00	 6.00	 4.20
2008_01_12 05:06:52	34.40	30.20	31.80	90.00	115.00	 5.00	 3.40
2008_01_12 05:08:38	34.40	30.20	31.80	90.00	115.00	 5.00	 3.80
2008_01_12 05:13:06	34.50	30.20	31.90	90.00	108.80	 6.00	 5.00
2008_01_12 05:14:51	34.60	30.20	32.00	90.00	102.20	 6.00	 5.40
2008_01_12 05:19:19	34.60	30.20	32.00	90.00	98.00	 6.00	 4.20
2008_01_12 05:21:06	34.60	30.20	32.00	90.00	98.00	 6.00	 4.00
2008_01_12 05:25:33	34.60	30.10	32.00	90.00	98.00	 5.00	 3.60
2008_01_12 05:27:19	34.60	30.10	32.00	90.00	98.00	 5.00	 3.20
2008_01_12 05:31:47	34.80	30.10	32.20	90.00	98.20	 5.00	 3.80
2008_01_12 05:33:33	34.90	30.20	32.30	90.00	98.60	 5.00	 3.80
2008_01_12 05:38:01	34.90	30.20	32.30	90.00	99.00	 5.00	 3.60
2008_01_12 05:39:46	34.90	30.20	32.20	89.60	99.00	 5.00	 4.20
2008_01_12 05:44:14	34.90	30.20	32.00	89.00	100.00	 7.00	 4.80
2008_01_12 05:46:00	34.90	30.20	32.00	89.00	101.00	 7.00	 5.80
2008_01_12 05:50:28	34.90	30.20	32.00	89.00	108.20	10.00	 6.60
2008_01_12 05:52:14	34.90	30.20	32.00	89.00	109.40	10.00	 6.80
2008_01_12 05:56:41	34.70	30.20	31.90	89.40	108.60	10.00	 6.80
2008_01_12 05:58:28	34.70	30.20	32.20	90.60	109.40	 9.00	 6.60
2008_01_12 06:02:55	34.60	30.20	32.20	90.80	110.60	 9.00	 5.40
2008_01_12 06:04:41	34.60	30.20	32.00	90.00	111.00	 9.00	 4.60
2008_01_12 06:09:09	34.60	30.20	32.00	90.00	111.00	 6.00	 3.40
2008_01_12 06:10:55	34.60	30.20	32.00	90.00	111.00	 6.00	 2.00
2008_01_12 06:15:23	34.60	30.20	32.00	90.00	111.00	 4.00	 1.60
2008_01_12 06:17:09	34.60	30.20	32.00	90.00	111.00	 4.00	 2.20
2008_01_12 06:21:37	34.60	30.10	32.00	90.00	111.00	 3.00	 0.20
2008_01_12 06:23:23	34.60	30.10	32.00	90.00	111.00	 1.00	 0.00
2008_01_12 06:29:37	34.60	30.10	32.00	90.00	111.00	 2.00	 0.20
2008_01_12 06:34:04	34.60	30.10	32.00	90.00	111.00	 2.00	 1.20
2008_01_12 06:35:51	34.70	30.10	32.10	90.00	111.00	 3.00	 1.80
2008_01_12 06:40:18	34.80	30.10	32.20	90.00	111.00	 4.00	 2.60
2008_01_12 06:42:04	34.90	30.10	32.30	90.00	111.00	 4.00	 2.40
2008_01_12 06:46:31	35.00	30.10	32.40	90.00	111.00	 4.00	 2.60
2008_01_12 06:48:18	35.10	30.10	32.50	90.00	111.00	 4.00	 2.60
2008_01_12 06:52:46	35.30	30.10	32.70	90.00	97.80	 4.00	 2.20
2008_01_12 06:54:32	35.30	30.10	32.60	89.60	89.00	 4.00	 2.20
2008_01_12 06:58:59	35.30	30.10	32.40	89.00	85.00	 5.00	 2.80
2008_01_12 07:00:46	35.40	30.10	32.50	89.00	77.00	 5.00	 2.60
2008_01_12 07:05:15	35.50	30.10	32.60	89.00	69.00	 5.00	 2.40
2008_01_12 07:07:00	35.50	30.10	32.60	89.00	69.00	 5.00	 2.60
2008_01_12 07:11:29	35.50	30.10	32.60	89.00	69.00	 4.00	 2.00
2008_01_12 07:13:14	35.50	30.10	32.60	89.00	69.00	 3.00	 2.00
2008_01_12 07:17:42	35.60	30.10	32.70	89.00	69.00	 4.00	 2.60
2008_01_12 07:19:28	35.60	30.10	32.70	89.00	69.00	 4.00	 2.40
2008_01_12 07:23:57	35.60	30.10	32.70	89.00	69.00	 3.00	 2.00
2008_01_12 07:25:41	35.60	30.10	32.60	88.80	69.00	 3.00	 2.00
2008_01_12 07:30:11	35.60	30.10	32.40	88.00	69.00	 3.00	 1.80
2008_01_12 07:31:55	35.60	30.10	32.40	88.00	69.00	 3.00	 1.60
2008_01_12 07:36:25	35.80	30.10	32.60	88.00	69.00	 3.00	 1.40
2008_01_12 07:38:09	35.80	30.10	32.60	88.00	69.00	 3.00	 1.20
2008_01_12 07:42:39	35.80	30.10	32.60	88.00	69.00	 3.00	 1.20
2008_01_12 07:44:23	35.80	30.10	32.60	88.00	69.00	 3.00	 1.60
2008_01_12 07:48:53	35.80	30.10	32.40	87.20	69.00	 4.00	 2.60
2008_01_12 07:50:37	35.90	30.10	32.40	87.00	69.00	 4.00	 3.00
2008_01_12 07:55:07	35.90	30.10	32.40	87.00	69.00	 4.00	 2.80
2008_01_12 07:56:50	35.90	30.10	32.40	87.00	69.00	 4.00	 2.60
2008_01_12 08:01:21	35.90	30.10	32.20	86.40	49.00	 5.00	 2.80
2008_01_12 08:03:04	35.90	30.10	32.20	86.20	29.00	 5.00	 2.20
2008_01_12 08:07:35	35.90	30.10	32.30	86.60	143.00	 6.00	 3.40
2008_01_12 08:09:18	35.90	30.10	32.20	86.40	203.00	 6.00	 3.60
2008_01_12 08:13:49	36.00	30.10	32.20	86.00	319.00	 5.00	 3.80
2008_01_12 08:15:32	36.00	30.10	32.20	86.00	320.20	 6.00	 3.40
2008_01_12 08:20:03	36.20	30.10	32.30	85.80	326.20	 6.00	 3.20
2008_01_12 08:21:46	36.20	30.10	32.30	85.80	326.80	 6.00	 3.20
2008_01_12 08:26:17	36.20	30.10	32.20	85.20	327.00	 5.00	 2.40
2008_01_12 08:28:00	36.20	30.10	32.20	85.20	327.00	 5.00	 1.60
2008_01_12 08:32:32	36.20	30.10	32.10	85.00	327.00	 2.00	 0.20
2008_01_12 08:34:14	36.20	30.10	32.10	85.00	327.00	 2.00	 0.00
2008_01_12 08:45:00	36.30	30.10	32.20	85.00	327.00	 2.00	 1.20
2008_01_12 08:46:41	36.30	30.10	32.20	85.00	327.00	 2.00	 1.40
2008_01_12 08:51:15	36.30	30.10	32.20	85.00	327.00	 2.00	 0.20
2008_01_12 08:52:56	36.30	30.10	32.20	85.00	327.00	 3.00	 0.80
2008_01_12 08:57:29	36.30	30.10	32.40	85.60	327.00	 2.00	 1.80
2008_01_12 08:59:09	36.30	30.10	32.40	85.60	327.00	 2.00	 1.60
2008_01_12 09:03:43	36.40	30.10	32.30	85.20	327.00	 3.00	 2.00
2008_01_12 09:05:23	36.40	30.10	32.40	85.40	327.00	 3.00	 2.20
2008_01_12 09:09:57	36.50	30.10	32.50	85.20	327.00	 3.00	 2.40
2008_01_12 09:11:37	36.50	30.10	32.40	85.00	327.00	 3.00	 2.80
2008_01_12 09:16:11	36.50	30.10	32.40	85.00	327.00	 3.00	 2.40
2008_01_12 09:17:51	36.60	30.10	32.50	85.00	326.20	 5.00	 3.20
2008_01_12 09:22:25	36.60	30.10	32.50	85.00	319.00	 5.00	 2.00
2008_01_12 09:24:06	36.60	30.10	32.50	85.00	319.00	 5.00	 1.80
2008_01_12 09:28:39	36.80	30.10	32.80	85.20	319.00	 4.00	 2.20
2008_01_12 09:30:20	36.80	30.10	32.80	85.20	319.00	 4.00	 2.40
2008_01_12 09:34:54	36.90	30.10	32.90	85.20	319.00	 3.00	 0.60
2008_01_12 09:36:34	36.90	30.10	32.90	85.40	319.00	 3.00	 1.20
2008_01_12 09:41:07	36.90	30.10	32.80	85.00	319.00	 3.00	 1.60
2008_01_12 09:42:47	36.90	30.10	32.80	85.00	319.00	 3.00	 1.80
2008_01_12 09:47:21	36.90	30.10	32.80	85.00	319.00	 3.00	 0.40
2008_01_12 09:49:01	36.90	30.10	32.80	85.00	319.00	 2.00	 0.20
2008_01_12 09:53:36	37.00	30.10	32.90	85.00	319.00	 3.00	 0.60
2008_01_12 09:55:15	37.00	30.10	32.90	85.00	319.00	 3.00	 1.00
2008_01_12 09:59:50	37.00	30.10	33.10	85.60	319.00	 3.00	 0.40
2008_01_12 10:01:29	37.00	30.10	33.20	86.00	319.00	 3.00	 1.00
2008_01_12 10:06:04	36.90	30.10	33.10	86.00	319.00	 3.00	 1.80
2008_01_12 10:07:44	36.90	30.10	33.10	86.00	319.00	 2.00	 1.60
2008_01_12 10:12:18	36.90	30.10	33.10	86.00	319.00	 3.00	 2.20
2008_01_12 10:13:58	36.90	30.10	33.10	86.00	319.00	 3.00	 2.00
2008_01_12 10:18:32	36.90	30.10	33.40	86.80	319.00	 5.00	 3.20
2008_01_12 10:20:12	37.00	30.10	33.50	87.00	319.00	 5.00	 3.40
2008_01_12 10:24:46	37.00	30.10	33.50	87.00	319.00	 5.00	 3.80
2008_01_12 10:26:26	37.00	30.10	33.50	87.00	319.00	 6.00	 4.40
2008_01_12 10:31:00	37.00	30.10	33.50	87.00	319.00	 6.00	 5.00
2008_01_12 10:32:40	37.00	30.10	33.50	87.00	319.00	 6.00	 4.80
2008_01_12 10:37:14	37.00	30.10	33.50	87.00	319.00	 6.00	 4.60
2008_01_12 10:38:55	37.00	30.10	33.50	87.00	319.00	 6.00	 4.40
2008_01_12 10:43:28	37.00	30.10	33.20	86.00	319.00	 5.00	 3.80
2008_01_12 10:45:09	37.00	30.10	33.30	86.20	319.00	 5.00	 3.60
2008_01_12 10:49:43	37.00	30.10	33.30	86.20	319.00	 5.00	 3.20
2008_01_12 10:51:24	37.00	30.10	33.20	86.00	319.00	 5.00	 3.20
2008_01_12 10:55:57	37.00	30.10	33.20	86.00	319.00	 5.00	 3.20
2008_01_12 10:57:38	37.00	30.10	33.20	86.00	319.00	 5.00	 3.00
2008_01_12 11:02:11	37.00	30.10	33.10	85.80	319.00	 5.00	 3.00
2008_01_12 11:03:52	37.00	30.10	33.10	85.80	319.00	 5.00	 2.80
2008_01_12 11:08:26	37.00	30.10	33.20	86.00	319.00	 4.00	 2.40
2008_01_12 11:10:07	37.00	30.10	33.10	85.80	319.00	 4.00	 2.20
2008_01_12 11:14:40	37.00	30.10	33.00	85.20	319.00	 4.00	 2.80
2008_01_12 11:16:21	37.00	30.10	33.10	85.40	319.00	 4.00	 2.40
2008_01_12 11:20:54	37.20	30.10	33.40	86.00	319.00	 3.00	 0.80
2008_01_12 11:22:35	37.20	30.10	33.40	86.00	319.00	 3.00	 0.60
2008_01_12 11:27:08	37.20	30.10	33.20	85.40	319.00	 4.00	 1.80
2008_01_12 11:28:49	37.20	30.10	33.10	85.00	319.00	 4.00	 2.20
2008_01_12 11:33:23	37.20	30.10	33.10	85.00	319.00	 3.00	 1.80
2008_01_12 11:35:04	37.20	30.10	33.10	85.00	319.00	 3.00	 1.80
2008_01_12 11:39:37	37.20	30.10	33.00	84.80	319.00	 3.00	 1.80
2008_01_12 11:41:18	37.20	30.10	33.00	84.60	319.00	 3.00	 1.60
2008_01_12 11:45:51	37.30	30.10	32.90	84.00	319.00	 2.00	 0.60
2008_01_12 11:47:32	37.30	30.10	32.90	84.00	319.00	 2.00	 0.40
2008_01_12 11:52:06	37.30	30.10	32.90	84.00	319.00	 3.00	 1.80
2008_01_12 11:53:46	37.30	30.10	32.80	83.80	319.00	 3.00	 2.00
2008_01_12 11:58:20	37.30	30.10	32.70	83.40	319.00	 3.00	 1.80
2008_01_12 12:00:00	37.30	30.10	32.70	83.20	319.00	 4.00	 2.00
2008_01_12 12:04:34	37.30	30.10	32.60	83.00	319.00	 4.00	 2.40
2008_01_12 12:06:15	37.30	30.10	32.60	83.00	319.00	 4.00	 2.60
2008_01_12 12:10:48	37.30	30.10	32.60	83.00	319.00	 4.00	 3.00
2008_01_12 12:12:30	37.30	30.10	32.70	83.20	319.00	 4.00	 3.00
2008_01_12 12:17:03	37.50	30.10	32.90	83.40	319.00	 4.00	 3.00
2008_01_12 12:18:44	37.50	30.10	32.90	83.40	319.00	 4.00	 3.20
2008_01_12 12:23:18	37.50	30.10	32.90	83.40	319.00	 5.00	 3.60
2008_01_12 12:24:58	37.50	30.10	32.80	83.00	319.00	 5.00	 3.40
2008_01_12 12:29:32	37.60	30.10	33.00	83.40	319.00	 5.00	 3.40
2008_01_12 12:31:13	37.60	30.10	33.00	83.20	319.00	 5.00	 3.40
2008_01_12 12:35:46	37.60	30.10	32.90	83.00	319.00	 4.00	 2.80
2008_01_12 12:37:27	37.60	30.10	32.80	82.80	319.00	 4.00	 2.40
2008_01_12 12:42:00	37.60	30.10	32.90	83.00	319.00	 4.00	 2.00
2008_01_12 12:43:42	37.60	30.10	32.90	83.00	319.00	 3.00	 1.80
2008_01_12 12:48:15	37.70	30.10	32.90	82.60	319.00	 3.00	 1.80
2008_01_12 12:49:56	37.80	30.10	32.90	82.60	319.00	 3.00	 2.00
2008_01_12 12:54:29	37.80	30.10	33.10	83.00	319.00	 4.00	 1.60
2008_01_12 12:56:10	37.80	30.10	33.10	83.00	319.00	 4.00	 1.40
2008_01_12 13:00:44	37.80	30.10	32.80	82.00	319.00	 4.00	 2.60
2008_01_12 13:03:25	37.80	30.10	32.90	82.20	319.00	 4.00	 3.00
2008_01_12 13:06:58	37.80	30.10	33.10	83.00	319.00	 4.00	 2.60
2008_01_12 13:09:39	37.80	30.10	33.00	82.60	319.00	 4.00	 2.40
2008_01_12 13:13:13	37.80	30.10	32.80	82.00	319.00	 3.00	 1.80
2008_01_12 13:15:54	37.80	30.10	32.80	82.00	319.00	 3.00	 2.00
2008_01_12 13:19:27	37.80	30.10	32.90	82.40	319.00	 4.00	 2.80
2008_01_12 13:22:09	37.80	30.10	32.90	82.40	319.00	 4.00	 3.20
2008_01_12 13:25:41	37.80	30.10	32.90	82.20	319.00	 4.00	 2.80
2008_01_12 13:28:23	37.80	30.10	32.90	82.20	319.00	 4.00	 2.40
2008_01_12 13:31:55	37.80	30.10	33.10	83.00	319.00	 4.00	 2.20
2008_01_12 13:34:37	37.80	30.10	33.10	83.00	319.00	 3.00	 2.00
2008_01_12 13:38:10	37.80	30.10	33.10	82.80	319.00	 3.00	 2.20
2008_01_12 13:40:52	37.90	30.10	33.10	82.80	319.00	 4.00	 2.60
2008_01_12 13:44:25	37.90	30.10	33.20	83.00	319.00	 4.00	 2.60
2008_01_12 13:47:06	37.90	30.10	33.20	83.00	319.00	 4.00	 2.00
2008_01_12 13:50:39	37.90	30.10	33.20	83.00	319.00	 3.00	 0.40
2008_01_12 13:53:21	37.90	30.10	33.20	83.00	319.00	 2.00	 0.00
